NominalReturn_BCOMTR,Long_Nominal_Returns,Short_Nominal_Returns,Close,SMA,Buy,L_Strategy_Return,L_Strategy_Balance,L_Strategy_Peak,L_Strategy_DD,L_momentum_signal,LS_Strategy_Return,LS_Strategy_Balance,LS_Strategy_Peak,LS_Strategy_DD,LS_momentum_signal,log_Strategy_Returns,expanding_volatility,momentum_z_score,normalized_momentum_z_score,absolute_normalized_momentum_z_score,Z_Long_Nominal_Returns,Z_Short_Nominal_Returns,Z_Strategy_Return,Z_Strategy_Balance,Z_Strategy_Peak,Z_Strategy_DD
-0.0083,0.9917,1.0083,85.03,85.08076666666668,False,0.9917,88.60094735528779,130.4684588541645,-41.86751149887672,0,0.9917,129.34732093283128,200.7531772602738,-71.4058563274425,-1,-0.008334636790057628,0.006480288973121704,-7.834012785114982,-0.0009179627153599499,0.0009179627153599499,0.9998525870972,1.0001474129027998,0.9998525870972,109.53833947511042,130.75207614229305,-21.21373666718263
-0.0108,0.9892,1.0108,84.11,85.07733333333333,False,1.0,88.60094735528779,130.4684588541645,-41.86751149887672,0,1.0108,130.74427199890584,200.7531772602738,-70.00890526136794,-1,0.0,0.006479072191526917,-149.30121238629977,-0.018807698040557323,0.018807698040557323,0.9999900860026741,1.000009913997326,1.000009913997326,109.53942543791506,130.75207614229305,-21.212650704377992
-0.0036,0.9964,1.0036,83.8,85.07260000000001,False,1.0,88.60094735528779,130.4684588541645,-41.86751149887672,0,1.0036,131.21495137810192,200.7531772602738,-69.53822588217187,-1,0.0,0.006477856095087548,-196.4538855633242,-0.02477055618287285,0.02477055618287285,0.999932292287054,1.000067707712946,1.000067707712946,109.5468421018889,130.75207614229305,-21.20523404040415
0.0025,1.0025,0.9975,84.01,85.06816666666667,False,1.0,88.60094735528779,130.4684588541645,-41.86751149887672,0,0.9975,130.88691399965666,200.7531772602738,-69.86626326061713,-1,0.0,0.006476640683160833,-163.3820244834459,-0.020588336961041558,0.020588336961041558,1.000061926390457,0.9999380736095428,0.9999380736095428,109.54005826137154,130.75207614229305,-21.212017880921508
0.0025,1.0025,0.9975,84.22,85.06356666666666,False,1.0,88.60094735528779,130.4684588541645,-41.86751149887672,0,0.9975,130.55969671465752,200.7531772602738,-70.19348054561627,-1,0.0,0.006475425955104853,-130.27199639301585,-0.01640129119483214,0.01640129119483214,1.0000514708424026,0.9999485291575974,0.9999485291575974,109.534420142296,130.75207614229305,-21.21765599999705
-0.0094,0.9906,1.0094,83.43,85.05783333333333,False,1.0,88.60094735528779,130.4684588541645,-41.86751149887672,0,1.0094,131.7869578637753,200.7531772602738,-68.96621939649847,-1,0.0,0.00647421191027853,-251.4334340445301,-0.031723189538169674,0.031723189538169674,0.9998458278627685,1.0001541721372313,1.0001541721372313,109.55130729794973,130.75207614229305,-21.200768844343315
0.0005,1.0005,0.9995,83.47,85.05033333333333,False,1.0,88.60094735528779,130.4684588541645,-41.86751149887672,0,0.9995,131.72106438484343,200.7531772602738,-69.03211287543036,-1,0.0,0.006472998548041628,-244.142389590285,-0.030801174711422512,0.030801174711422512,1.0000158615947692,0.9999841384052309,0.9999841384052309,109.54956963950696,130.75207614229305,-21.202506502786093
0.0044,1.0044,0.9956,83.84,85.04476666666666,False,1.0,88.60094735528779,130.4684588541645,-41.86751149887672,0,0.9956,131.1414917015501,200.7531772602738,-69.61168555872368,-1,0.0,0.006471785867754751,-186.15675661788012,-0.023468396304379854,0.023468396304379854,1.0001355251687303,0.9998644748312697,0.9998644748312697,109.53472291559723,130.75207614229305,-21.21735322669582
0.0026,1.0026,0.9974,84.05,85.03946666666667,False,1.0,88.60094735528779,130.4684588541645,-41.86751149887672,0,0.9974,130.80052382312607,200.7531772602738,-69.95265343714772,-1,0.0,0.006470573868779339,-152.91791527809778,-0.019265061002901568,0.019265061002901568,1.0000610178303915,0.9999389821696086,0.9999389821696086,109.5280393444524,130.75207614229305,-21.224036797840654
0.005,1.005,0.995,84.47,85.03183333333332,False,1.0,88.60094735528779,130.4684588541645,-41.86751149887672,0,0.995,130.14652120401044,200.7531772602738,-70.60665605626335,-1,0.0,0.006469362550477671,-86.84523845271927,-0.010909606848400696,0.010909606848400696,1.0000963253050146,0.9999036746949855,0.9999036746949855,109.5174890226549,130.75207614229305,-21.23458711963815
0.0014,1.0014,0.9986,84.58,85.0265,False,1.0,88.60094735528779,130.4684588541645,-41.86751149887672,0,0.9986,129.96431607432484,200.7531772602738,-70.78886118594895,-1,0.0,0.006468151912212861,-69.03053701582672,-0.008656785738617789,0.008656785738617789,1.0000152734495877,0.9999847265504123,0.9999847265504123,109.51581631280733,130.75207614229305,-21.236259829485718
0.0055,1.0055,0.9945,85.05,85.02449999999999,True,1.0,88.60094735528779,130.4684588541645,-41.86751149887672,1,0.9945,129.24951233591605,200.7531772602738,-71.50366492435774,1,0.0,0.006466941953348855,3.943131109566106,0.0006734000341008495,0.0006734000341008495,1.0000476123215625,0.9999523876784376,0.9999523876784376,109.51060201054487,130.75207614229305,-21.241474131748177
0.0026,1.0026,0.9974,85.28,85.02116666666666,True,1.0026,88.83130981841153,130.4684588541645,-41.637149035752984,1,1.0026,129.58556106798943,200.7531772602738,-71.16761619228436,1,0.002596625847265914,0.006465934381008993,40.03030622976289,0.006852089706647433,0.006852089706647433,1.0000017508400887,0.9999982491599113,1.0000017508400887,109.51079374609702,130.75207614229305,-21.241282396196027
0.0055,1.0055,0.9945,85.75,85.0192,True,1.0055,89.3198820224128,130.4684588541645,-41.14857683175171,1,1.0055,130.2982816538634,200.7531772602738,-70.45489560641039,1,0.005484930230569745,0.006465609228376676,113.02879190295336,0.019350573947605722,0.019350573947605722,1.0000376864933866,0.9999623135066135,1.0000376864933866,109.5149208239013,130.75207614229305,-21.237155318391743
0.0115,1.0115,0.9885,86.73,85.02033333333333,True,1.0115,90.34706066567055,130.4684588541645,-40.121398188493956,1,1.0115,131.79671189288283,200.7531772602738,-68.95646536739096,1,0.01143437762566317,0.006468205483389346,264.3185457013049,0.04525374969473781,0.04525374969473781,1.0002225316003974,0.9997774683996026,1.0002225316003974,109.53929135449965,130.75207614229305,-21.212784787793396
0.004,1.004,0.996,87.08,85.02210000000001,True,1.004,90.70844890833324,130.4684588541645,-39.76000994583127,1,1.004,132.32389874045435,200.7531772602738,-68.42927851981943,1,0.003992021269537457,0.0064674661183057635,318.1926217093323,0.05447783542436566,0.05447783542436566,1.0001810149987789,0.999818985001221,1.0001810149987789,109.55911960919042,130.75207614229305,-21.19295653310263
0.0071,1.0071,0.9929,87.7,85.02480000000001,True,1.0071,91.35247889558241,130.4684588541645,-39.1159799585821,1,1.0071,133.2633984215116,200.7531772602738,-67.48977883876219,1,0.007074913671961985,0.0064677179628727256,413.62347822782345,0.07081709294865648,0.07081709294865648,1.000386792631513,0.999613207368487,1.000386792631513,109.60149626937033,130.75207614229305,-21.15057987292272
0.0054,1.0054,0.9946,88.17,85.03196666666666,True,1.0054,91.84578228161855,130.4684588541645,-38.622676572545956,1,1.0054,133.98302077298777,200.7531772602738,-66.77015648728602,1,0.005385472276337888,0.006467357987580915,485.2110149707526,0.08307400063077194,0.08307400063077194,1.0003824123019227,0.9996175876980773,1.0003824123019227,109.64340922985288,130.75207614229305,-21.10866691244017
0.0028,1.0028,0.9972,88.41,85.03963333333333,True,1.0028,92.10295047200708,130.4684588541645,-38.36550838215743,1,1.0028,134.35817323115214,200.7531772602738,-66.39500402912165,1,0.002796087302001188,0.0064663819131995206,521.2136727938847,0.08923821961812951,0.08923821961812951,1.0002326072017662,0.9997673927982338,1.0002326072017662,109.66891307646594,130.75207614229305,-21.083163065827108
0.0022,1.0022,0.9978,88.61,85.04783333333333,True,1.0022,92.3055769630455,130.4684588541645,-38.162881891119014,1,1.0022,134.65376121226066,200.7531772602738,-66.09941604801313,1,0.0021975835434872013,0.006465319009022276,550.965337007456,0.09433217058007626,0.09433217058007626,1.00019632408316,0.9998036759168402,1.00019632408316,109.69044372527681,130.75207614229305,-21.06163241701624
-0.0004,0.9996,1.0004,88.57,85.05636666666666,True,0.9996,92.26865473226027,130.4684588541645,-38.199804121904236,1,0.9996,134.59989970777576,200.7531772602738,-66.15327755249803,1,-0.00040008002133969133,0.006464117531538523,543.5596299402453,0.09306419752256555,0.09306419752256555,0.999962267131768,1.000037732868232,0.999962267131768,109.68630479021742,130.75207614229305,-21.06577135207563
-0.0074,0.9926,1.0074,87.92,85.0643,True,0.9926,91.58586668724156,130.4684588541645,-38.88259216692295,1,0.9926,133.60386044993822,200.7531772602738,-67.14931681033556,1,-0.007427515828796584,0.006464489947751678,441.7517890940799,0.07563310038832585,0.07563310038832585,0.999311324938333,1.000688675061667,0.999311324938333,109.610766567502,130.75207614229305,-21.14130957479105
-0.0025,0.9975,1.0025,87.69,85.0692,True,0.9975,91.35690202052345,130.4684588541645,-39.11155683364106,1,0.9975,133.2698507988134,200.7531772602738,-67.4833264614604,1,-0.002503130218118477,0.006463461402264918,405.4793301746376,0.0694226872269477,0.0694226872269477,0.9998109172490292,1.0001890827509707,0.9998109172490292,109.59004106222339,130.75207614229305,-21.162035080069657
0.0046,1.0046,0.9954,88.1,85.0765,True,1.0046,91.77714376981785,130.4684588541645,-38.691315084346655,1,1.0046,133.88289211248792,200.7531772602738,-66.87028514778586,1,0.004589452333807224,0.00646287330954895,467.8259738640941,0.08009740926320903,0.08009740926320903,1.000319344361244,0.9996806556387561,1.000319344361244,109.6250380238851,130.75207614229305,-21.127038118407953
0.0016,1.0016,0.9984,88.24,85.08763333333333,True,1.0016,91.92398719984958,130.4684588541645,-38.54447165431493,1,1.0016,134.09710473986792,200.7531772602738,-66.65607252040587,1,0.0015987213636970735,0.006461746705813903,487.8505472568818,0.08352592990543362,0.08352592990543362,1.0001281558548212,0.9998718441451788,1.0001281558548212,109.63908711434284,130.75207614229305,-21.112989027950206
0.0008,1.0008,0.9992,88.31,85.1003,True,1.0008,91.99752638960945,130.4684588541645,-38.47093246455506,1,1.0008,134.2043824236598,200.7531772602738,-66.54879483661398,1,0.0007996801705642441,0.006460564068297803,496.81420477665404,0.08506064848512829,0.08506064848512829,1.0000668207439243,0.9999331792560756,1.0000668207439243,109.646413279707,130.75207614229305,-21.105662862586044
0.0051,1.0051,0.9949,88.76,85.11653333333334,True,1.0051,92.46671377419648,130.4684588541645,-38.00174507996803,1,1.0051,134.88882477402046,200.7531772602738,-65.86435248625332,1,0.005087039048557209,0.006460116223608415,563.9939809986181,0.09656287852015068,0.09656287852015068,1.0004338093072742,0.9995661906927259,1.0004338093072742,109.69397891429698,130.75207614229305,-21.058097227996072
-0.0034,0.9966,1.0034,88.45,85.13266666666667,True,0.9966,92.1523269473642,130.4684588541645,-38.31613190680031,1,0.9966,134.43020276978882,200.7531772602738,-66.32297449048497,1,-0.003405793134832821,0.00645924301329343,513.5792733770982,0.08793109084799215,0.08793109084799215,0.9996716862130315,1.0003283137869685,0.9996716862130315,109.65796486867198,130.75207614229305,-21.094111273621067
0.0039,1.0039,0.9961,88.8,85.15103333333333,True,1.0039,92.51172102245893,130.4684588541645,-37.95673783170558,1,1.0039,134.95448056059098,200.7531772602738,-65.79869669968281,1,0.0038924147153438535,0.00645848502193198,564.9880202981598,0.09673307361948241,0.09673307361948241,1.000342931254307,0.9996570687456928,1.000342931254307,109.69557001210917,130.75207614229305,-21.056506130183877
-0.0011,0.9989,1.0011,88.69,85.16726666666666,True,0.9989,92.40995812933423,130.4684588541645,-38.05850072483028,1,0.9989,134.80603063197435,200.7531772602738,-65.94714662829944,1,-0.0011006054440330039,0.0064573179296976944,545.5412559341421,0.09340348293414347,0.09340348293414347,0.9998935936190185,1.0001064063809815,0.9998935936190185,109.68389770349447,130.75207614229305,-21.068178438798583
-0.0017,0.9983,1.0017,88.54,85.18313333333333,True,0.9983,92.25286120051436,130.4684588541645,-38.21559765365015,1,0.9983,134.57686037989998,200.7531772602738,-66.1763168803738,1,-0.0017014466397575704,0.006456198872552873,519.9447434833003,0.08902095904285906,0.08902095904285906,0.9998412140790119,1.000158785920988,0.9998412140790119,109.66648144478006,130.75207614229305,-21.085594697512988
0.003,1.003,0.997,88.81,85.19946666666667,True,1.003,92.5296197841159,130.4684588541645,-37.938839070048616,1,1.003,134.98059096103967,200.7531772602738,-65.77258629923412,1,0.002995508979798371,0.006455263238095831,559.3162044927495,0.09576196990674372,0.09576196990674372,1.0002670628771286,0.9997329371228714,1.0002670628771286,109.69576929083928,130.75207614229305,-21.05630685145377
0.0039,1.0039,0.9961,89.16,85.2172,True,1.0039,92.89048530127394,130.4684588541645,-37.57797355289057,1,1.0039,135.50701526578771,200.7531772602738,-65.24616199448607,1,0.0038924147153438535,0.006454507031592451,610.8599743871108,0.10458707072634676,0.10458707072634676,1.0003734716826362,0.9996265283173636,1.0003734716826362,109.73673755437441,130.75207614229305,-21.015338587918635
0.0147,1.0147,0.9853,90.46,85.24413333333332,True,1.0147,94.25597543520267,130.4684588541645,-36.21248341896184,1,1.0147,137.4989683901948,200.7531772602738,-63.254208870079,1,0.014593002302900086,0.006459449554870555,807.4785045319848,0.13825124304216524,0.13825124304216524,1.0015374299396773,0.9984625700603227,1.0015374299396773,109.90545010017301,130.75207614229305,-20.846626042120036
-0.0001,0.9999,1.0001,90.46,85.27120000000001,True,0.9999,94.24654983765915,130.4684588541645,-36.221909016505364,1,0.9999,137.48521849335577,200.7531772602738,-63.267958766918014,1,-0.00010000500033334732,0.006458251649560775,803.4372584959392,0.1375593184162014,0.1375593184162014,0.9999861748756957,1.0000138251243043,0.9999861748756957,109.90393064366366,130.75207614229305,-20.848145498629393
0.0038,1.0038,0.9962,90.8,85.29626666666665,True,1.0038,94.60468672704225,130.4684588541645,-35.86377212712226,1,1.0038,138.00766232363054,200.7531772602738,-62.74551493664325,1,0.0037927982386962624,0.006457471889204138,852.3046523105594,0.14592618172653227,0.14592618172653227,1.0005227254099816,0.9994772745900184,1.0005227254099816,109.96138022086794,130.75207614229305,-20.79069592142511
-0.0019,0.9981,1.0019,90.63,85.32246666666666,True,0.9981,94.42493782226087,130.4684588541645,-36.04352103190364,1,0.9981,137.74544776521563,200.7531772602738,-63.00772949505816,1,-0.0019018072895963312,0.006456376612506495,822.0606776643483,0.14074793950666062,0.14074793950666062,0.9997227402547196,1.0002772597452805,0.9997227402547196,109.93089235659723,130.75207614229305,-20.821183785695823
-0.0038,0.9962,1.0038,90.28,85.34763333333333,True,0.9962,94.06612305853628,130.4684588541645,-36.40233579562823,1,0.9962,137.2220150637078,200.7531772602738,-63.53116219656599,1,-0.0038072383429540663,0.00645559162252924,764.0456452439307,0.13081485717271332,0.13081485717271332,0.9994651578298747,1.0005348421701252,0.9994651578298747,109.87209667956542,130.75207614229305,-20.879979462727633
-0.0053,0.9947,1.0053,89.8,85.37023333333333,True,0.9947,93.56757260632604,130.4684588541645,-36.90088624783847,1,0.9947,136.49473838387013,200.7531772602738,-64.25843887640366,1,-0.005314094823768765,0.0064551990221756225,686.2323921305966,0.11749200932448892,0.11749200932448892,0.9993066812569846,1.0006933187430154,0.9993066812569846,109.79592029560308,130.75207614229305,-20.956155846689967
0.0007,1.0007,0.9993,89.87,85.38683333333333,True,1.0007,93.63306990715046,130.4684588541645,-36.83538894701405,1,1.0007,136.59028470073883,200.7531772602738,-64.16289255953495,1,0.0006997551142732649,0.006454018991360978,694.6317748162215,0.1189301152134254,0.1189301152134254,1.0000822444065272,0.9999177555934728,1.0000822444065272,109.8049503959069,130.75207614229305,-20.94712574638615
-0.0083,0.9917,1.0083,89.12,85.4001,True,0.9917,92.85591542692111,130.4684588541645,-37.612543427243395,1,0.9917,135.45658533772271,200.7531772602738,-65.29659192255107,1,-0.008334636790057628,0.0064548040051922405,576.2994503020889,0.098669767625434,0.098669767625434,0.9990128800437286,1.0009871199562714,0.9990128800437286,109.6965597380737,130.75207614229305,-21.055516404219347
-0.0068,0.9932,1.0068,88.51,85.4106,True,0.9932,92.22449520201805,130.4684588541645,-38.24396365214646,1,0.9932,134.53548055742618,200.7531772602738,-66.2176967028476,1,-0.006823225348125537,0.006454933002722863,480.15990230922506,0.08220917101934627,0.08220917101934627,0.999329045580147,1.0006709544198529,0.999329045580147,109.62295834647477,130.75207614229305,-21.129117795818274
-0.0039,0.9961,1.0039,88.17,85.42106666666666,True,0.9961,91.86481967073017,130.4684588541645,-38.60363918343434,1,0.9961,134.01079218325222,200.7531772602738,-66.74238507702157,1,-0.0039076248310170765,0.006454169951174925,425.9158581395771,0.07292174094503746,0.07292174094503746,0.9996793842330245,1.0003206157669755,0.9996793842330245,109.5878114976064,130.75207614229305,-21.164264644686654
-0.0116,0.9884,1.0116,87.15,85.42466666666667,True,0.9884,90.79918776254969,130.4684588541645,-39.66927109161482,1,0.9884,132.4562669939265,200.7531772602738,-68.29691026634728,1,-0.0116678048676821,0.006456852904158781,267.2096389592633,0.04574875014838427,0.04574875014838427,0.9991541078050376,1.0008458921949623,0.9991541078050376,109.49511202319755,130.75207614229305,-21.2569641190955
